Week,No StoreID,Stores,Sales Report2,Sales Report,LY,YOY CHANGE%,SOB%,STORE PROFILE,BAY COUNT,Average Bay Sale,AREA
12,1027,Homesavers Dundalk,"€78,876.62","€78,876.62","€71,120.16",10.90%,4.91%,M [MEDIUM] ,322,€244.96, Area 3 
12,1044,Homesavers WestGate Dungarvan,"€13,664.33","€13,664.33","€13,091.44",4.40%,0.85%,M [MEDIUM] ,216,€63.26, Area 8 
12,1048,Homesavers CLONMULLEN Edenderry,"€34,798.62","€34,798.62","€36,226.90",-3.90%,2.17%,M [MEDIUM] ,275,€126.54, Area 7 
12,1031,Homesavers BALLYMALEY Ennis,"€88,878.82","€88,878.82","€82,762.10",7.40%,5.53%,L [LARGE] ,536,€165.82, Area 1 
12,1042,Homesavers Rafter Street Enniscorthy,"€16,865.05","€16,865.05","€18,353.77",-8.10%,1.05%,S [SMALL] ,130,€129.73, Area 2 
12,1025,Homesavers Kings meadow waterford,"€30,932.91","€30,932.91","€34,135.85",-9.40%,1.93%,M+ [MEDIUM +] ,359,€86.16, Area 2 
12,1067,Homesavers Letterkenny Pearse Road,"€25,915.05","€25,915.05","€30,242.78",-14.30%,1.61%,M+ [MEDIUM +] ,418,€62.00, Area 4 
12,1001,Homesavers Limerick,"€88,270.44","€88,270.44","€80,896.63",9.10%,5.50%,M+ [MEDIUM +] ,337,€261.93, Area 6 
12,1010,Homesavers Longford U4,"€9,723.01","€9,723.01","€9,160.11",6.10%,0.61%,XS [EXTRA SMALL] ,125,€77.78, Area 7 
12,1032,Homesavers Midleton,"€21,125.78","€21,125.78","€24,629.20",-14.20%,1.32%,M [MEDIUM] ,211,€100.12, Area 8 
12,1054,Homesavers Milford Retail Park,"€25,422.88","€25,422.88","€26,788.66",-5.10%,1.58%,M [MEDIUM] ,312,€81.48, Area 4 
12,1033,Homesavers Monaghan,"€67,422.45","€67,422.45","€64,062.79",5.20%,4.20%,L [LARGE] ,436,€154.64, Area 3 
12,1062,Homesavers Mountmellick LAOIS,"€6,873.22","€6,873.22","€6,131.58",12.10%,0.43%,XS [EXTRA SMALL] ,67,€102.59, Area 6 
12,1002,Homesavers Mullingar,"€66,847.71","€66,847.71","€50,080.93",33.50%,4.16%,M [MEDIUM] ,245,€272.85, Area 1 
12,1024,Homesavers Martyr Road Nenagh (a),"€35,155.14","€35,155.14","€39,509.42",-11.00%,2.19%,M+ [MEDIUM +] ,374,€94.00, Area 6 
12,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€24,253.48","€24,253.48","€28,438.33",-14.70%,1.51%,M+ [MEDIUM +] ,302,€80.31, Area 6 
12,1053,Homesavers New Road Portlaoise,"€30,717.51","€30,717.51","€30,338.40",1.20%,1.91%,M [MEDIUM] ,219,€140.26, Area 6 
12,1028,Homesavers Newcastle West,"€68,379.61","€68,379.61","€70,133.25",-2.50%,4.26%,M+ [MEDIUM +] ,414,€165.17, Area 6 
12,1026,Homesavers Portlaoise,"€10,797.89","€10,797.89","€12,714.21",-15.10%,0.67%,M [MEDIUM] ,255,€42.34, Area 6 
12,1052,Homesavers Lismard Portlaoise (B),"€5,969.44","€5,969.44","€5,639.87",5.80%,0.37%,S [SMALL] ,125,€47.76, Area 6 
12,1060,Homesavers Riverside Galway,"€19,165.48","€19,165.48","€18,245.82",5.00%,1.19%,M+ [MEDIUM +] ,344,€55.71, Area 7 
12,1016,Homesavers Roscommon,"€80,928.40","€80,928.40","€78,151.98",3.60%,5.04%,XL [EXTRA LARGE] ,628,€128.87, Area 1 
12,1055,Homesavers Stranorlar business park,"€14,651.78","€14,651.78","€16,574.59",-11.60%,0.91%,M [MEDIUM] ,290,€50.52, Area 4 
12,1056,Homesavers Swinford,"€4,686.19","€4,686.19","€5,788.95",-19.00%,0.29%,XS [EXTRA SMALL] ,95,€49.33, Area 4 
12,1015,Homesavers Broomhill Tallaght,"€56,017.75","€56,017.75","€69,932.17",-19.90%,3.49%,M+ [MEDIUM +] ,350,€160.05, Area 5 
12,1049,Homesavers The Glebe Donegal,"€28,211.38","€28,211.38","€22,062.92",27.90%,1.76%,M [MEDIUM] ,293,€96.28, Area 4 
12,1029,Homesavers Tralee,"€35,091.28","€35,091.28","€43,625.91",-19.60%,2.18%,M [MEDIUM] ,310,€113.20, Area 6 
12,1007,Homesavers Tullamore,"€83,953.24","€83,953.24","€77,264.42",8.70%,5.23%,L [LARGE] ,553,€151.81, Area 1 
12,1057,"Homesavers Carlow Tullow Road U1,2","€11,823.77","€11,823.77","€17,498.64",-32.40%,0.74%,M [MEDIUM] ,257,€46.01, Area 5 
12,1006,Homesavers Waterford,"€21,022.14","€21,022.14","€19,844.41",5.90%,1.31%,M [MEDIUM] ,183,€114.88, Area 2 
12,1012,Homesavers Wexford,"€43,383.55","€43,383.55","€45,042.51",-3.70%,2.70%,M [MEDIUM] ,296,€146.57, Area 2 
12,1014,Homesavers Wicklow,"€28,208.23","€28,208.23","€30,800.35",-8.40%,1.76%,S [SMALL] ,178,€158.47, Area 5 
12,All,Total Sales,"€1,606,044.86","€1,606,044.86","€1,583,388.49",0.00%,0.00%,0,0, €-   , €-   
13,1020,Centz Patrick Street,"€18,416.24","€18,416.24","€14,615.52",26.00%,1.13%,XS [EXTRA SMALL] ,75,€245.55, Area 3 
13,1019,Centz Cork Street,"€12,714.59","€12,714.59","€9,214.87",38.00%,0.78%,XS [EXTRA SMALL] ,49,€259.48, Area 3 
13,1021,Centz Kinvara,"€15,733.22","€15,733.22","€12,003.90",31.10%,0.97%,XS [EXTRA SMALL] ,68,€231.37, Area 3 
13,1030,Homesavers Arklow,"€29,717.29","€29,717.29","€34,857.84",-14.70%,1.83%,M [MEDIUM] ,278,€106.90, Area 5 
13,1043,Homesavers Westpoint Athlone (A),"€25,990.19","€25,990.19","€26,273.00",-1.10%,1.60%,M [MEDIUM] ,288,€90.24, Area 7 
13,1046,Homesavers Monks Land Athlone (B),"€9,148.61","€9,148.61","€12,883.05",-29.00%,0.56%,M [MEDIUM] ,159,€57.54, Area 7 
13,1008,Homesavers Athy,"€11,410.46","€11,410.46","€11,452.50",-0.40%,0.70%,S [SMALL] ,184,€62.01, Area 5 
13,1047,Homesavers Axis Centre Longford,"€29,803.84","€29,803.84","€29,538.59",0.90%,1.84%,M [MEDIUM] ,249,€119.69, Area 7 
13,1011,Homesavers Ballyfermot,"€36,182.36","€36,182.36","€25,502.44",41.90%,2.23%,M [MEDIUM] ,293,€123.49, Area 5 
13,1059,Homesavers Ballyshannon,"€26,018.07","€26,018.07","€26,258.64",-0.90%,1.60%,M [MEDIUM] ,273,€95.30, Area 4 
13,1063,Homesavers Briarhill Galway,"€19,970.64","€19,970.64","€16,822.64",18.70%,1.23%,M [MEDIUM] ,236,€84.62, Area 7 
13,1065,Homesavers Bunclody,"€18,036.99","€18,036.99","€17,821.21",1.20%,1.11%,M [MEDIUM] ,232,€77.75, Area 5 
13,1013,Homesavers Carlow Penny Lane,"€30,517.95","€30,517.95","€31,111.83",-1.90%,1.88%,M+ [MEDIUM +] ,401,€76.10, Area 5 
13,1009,Homesavers Carlow Tullow Road U3,"€19,016.48","€19,016.48","€15,186.76",25.20%,1.17%,S [SMALL] ,163,€116.67, Area 5 
13,1066,Homesavers Carrick-on-shannon,"€36,709.67","€36,709.67","€34,098.57",7.70%,2.26%,M+ [MEDIUM +] ,373,€98.42, Area 4 
13,1061,Homesavers Charlestown MAYO,"€8,221.49","€8,221.49","€7,409.58",11.00%,0.51%,XS [EXTRA SMALL] ,97,€84.76, Area 4 
13,1023,Homesavers Clane,"€10,782.73","€10,782.73","€10,383.59",3.80%,0.66%,XS [EXTRA SMALL] ,122,€88.38, Area 5 
13,1068,Homesavers Claremorris,"€17,511.03","€17,511.03", € -   ,,1.08%,M [MEDIUM] ,255,€68.67, Area 7 
13,1017,Homesavers Crumlin,"€25,654.97","€25,654.97","€27,844.70",-7.90%,1.58%,S [SMALL] ,157,€163.41, Area 3 
13,1040,Homesavers Diskin Centre Athlone,"€20,707.10","€20,707.10","€20,600.00",0.50%,1.28%,M [MEDIUM] ,322,€64.31, Area 7 
13,1027,Homesavers Dundalk,"€78,798.05","€78,798.05","€68,012.34",15.90%,4.85%,M [MEDIUM] ,322,€244.71, Area 3 
13,1044,Homesavers WestGate Dungarvan,"€14,485.39","€14,485.39","€14,882.45",-2.70%,0.89%,M [MEDIUM] ,216,€67.06, Area 8 
13,1048,Homesavers CLONMULLEN Edenderry,"€36,416.34","€36,416.34","€30,039.30",21.20%,2.24%,M [MEDIUM] ,275,€132.42, Area 7 
13,1031,Homesavers BALLYMALEY Ennis,"€87,984.42","€87,984.42","€85,143.81",3.30%,5.42%,L [LARGE] ,536,€164.15, Area 1 
13,1042,Homesavers Rafter Street Enniscorthy,"€17,394.89","€17,394.89","€17,498.74",-0.60%,1.07%,S [SMALL] ,130,€133.81, Area 2 
13,1025,Homesavers Kings meadow waterford,"€33,238.00","€33,238.00","€33,319.33",-0.20%,2.05%,M+ [MEDIUM +] ,359,€92.58, Area 2 
13,1067,Homesavers Letterkenny Pearse Road,"€27,822.56","€27,822.56","€31,289.30",-11.10%,1.71%,M+ [MEDIUM +] ,418,€66.56, Area 4 
13,1001,Homesavers Limerick,"€91,029.68","€91,029.68","€83,798.45",8.60%,5.61%,M+ [MEDIUM +] ,337,€270.12, Area 6 
13,1010,Homesavers Longford U4,"€9,971.88","€9,971.88","€8,377.57",19.00%,0.61%,XS [EXTRA SMALL] ,125,€79.78, Area 7 
13,1032,Homesavers Midleton,"€23,588.58","€23,588.58","€21,723.27",8.60%,1.45%,M [MEDIUM] ,211,€111.79, Area 8 
13,1054,Homesavers Milford Retail Park,"€29,036.14","€29,036.14","€23,206.25",25.10%,1.79%,M [MEDIUM] ,312,€93.06, Area 4 
13,1033,Homesavers Monaghan,"€68,525.68","€68,525.68","€67,621.52",1.30%,4.22%,L [LARGE] ,436,€157.17, Area 3 
13,1062,Homesavers Mountmellick LAOIS,"€7,673.91","€7,673.91","€4,952.54",54.90%,0.47%,XS [EXTRA SMALL] ,67,€114.54, Area 6 
13,1002,Homesavers Mullingar,"€67,874.41","€67,874.41","€48,887.91",38.80%,4.18%,M [MEDIUM] ,245,€277.04, Area 1 
13,1024,Homesavers Martyr Road Nenagh (a),"€37,857.85","€37,857.85","€38,854.54",-2.60%,2.33%,M+ [MEDIUM +] ,374,€101.22, Area 6 
13,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€29,336.83","€29,336.83","€22,485.69",30.50%,1.81%,M+ [MEDIUM +] ,302,€97.14, Area 6 
13,1053,Homesavers New Road Portlaoise,"€29,268.52","€29,268.52","€30,356.21",-3.60%,1.80%,M [MEDIUM] ,219,€133.65, Area 6 
13,1028,Homesavers Newcastle West,"€68,576.11","€68,576.11","€65,875.00",4.10%,4.22%,M+ [MEDIUM +] ,414,€165.64, Area 6 
13,1026,Homesavers Portlaoise,"€11,179.88","€11,179.88","€12,390.78",-9.80%,0.69%,M [MEDIUM] ,255,€43.84, Area 6 
13,1052,Homesavers Lismard Portlaoise (B),"€5,650.98","€5,650.98","€6,174.64",-8.50%,0.35%,S [SMALL] ,125,€45.21, Area 6 
13,1060,Homesavers Riverside Galway,"€21,975.06","€21,975.06","€16,822.64",30.60%,1.35%,M+ [MEDIUM +] ,344,€63.88, Area 7 
13,1016,Homesavers Roscommon,"€81,151.46","€81,151.46","€73,717.47",10.10%,5.00%,XL [EXTRA LARGE] ,628,€129.22, Area 1 
13,1055,Homesavers Stranorlar business park,"€15,448.21","€15,448.21","€14,371.68",7.50%,0.95%,M [MEDIUM] ,290,€53.27, Area 4 
13,1056,Homesavers Swinford,"€5,274.08","€5,274.08","€5,352.73",-1.50%,0.32%,XS [EXTRA SMALL] ,95,€55.52, Area 4 
13,1015,Homesavers Broomhill Tallaght,"€57,318.88","€57,318.88","€63,353.28",-9.50%,3.53%,M+ [MEDIUM +] ,350,€163.77, Area 5 
13,1049,Homesavers The Glebe Donegal,"€25,714.22","€25,714.22","€22,718.55",13.20%,1.58%,M [MEDIUM] ,293,€87.76, Area 4 
13,1029,Homesavers Tralee,"€32,892.21","€32,892.21","€41,612.32",-21.00%,2.03%,M [MEDIUM] ,310,€106.10, Area 6 
13,1007,Homesavers Tullamore,"€79,238.17","€79,238.17","€76,299.94",3.90%,4.88%,L [LARGE] ,553,€143.29, Area 1 
13,1057,"Homesavers Carlow Tullow Road U1,2","€11,649.02","€11,649.02","€13,981.22",-16.70%,0.72%,M [MEDIUM] ,257,€45.33, Area 5 
13,1006,Homesavers Waterford,"€20,538.24","€20,538.24","€19,109.63",7.50%,1.26%,M [MEDIUM] ,183,€112.23, Area 2 
13,1012,Homesavers Wexford,"€45,038.76","€45,038.76","€43,266.92",4.10%,2.77%,M [MEDIUM] ,296,€152.16, Area 2 
13,1014,Homesavers Wicklow,"€29,714.97","€29,714.97","€27,924.26",6.40%,1.83%,S [SMALL] ,178,€166.94, Area 5 
13,All,Total Sales,"€1,623,927.30","€1,623,927.30","€1,517,299.51",0.00%,0.00%,0,0, €-   , €-   
14,1020,Centz Patrick Street,"€14,532.92","€14,532.92","€15,832.93",-8.20%,0.89%,XS [EXTRA SMALL] ,75,€193.77, Area 3 
14,1019,Centz Cork Street,"€11,717.36","€11,717.36","€9,782.18",19.80%,0.72%,XS [EXTRA SMALL] ,49,€239.13, Area 3 
14,1021,Centz Kinvara,"€12,724.76","€12,724.76","€11,266.51",12.90%,0.78%,XS [EXTRA SMALL] ,68,€187.13, Area 3 
14,1030,Homesavers Arklow,"€34,441.38","€34,441.38","€35,412.43",-2.70%,2.11%,M [MEDIUM] ,278,€123.89, Area 5 
14,1043,Homesavers Westpoint Athlone (A),"€26,456.88","€26,456.88","€26,857.13",-1.50%,1.62%,M [MEDIUM] ,288,€91.86, Area 7 
14,1046,Homesavers Monks Land Athlone (B),"€9,134.17","€9,134.17","€9,864.29",-7.40%,0.56%,M [MEDIUM] ,159,€57.45, Area 7 
14,1008,Homesavers Athy,"€14,602.60","€14,602.60","€11,321.00",29.00%,0.90%,S [SMALL] ,184,€79.36, Area 5 
14,1047,Homesavers Axis Centre Longford,"€30,008.68","€30,008.68","€31,096.02",-3.50%,1.84%,M [MEDIUM] ,249,€120.52, Area 7 
14,1011,Homesavers Ballyfermot,"€37,150.47","€37,150.47","€23,725.12",56.60%,2.28%,M [MEDIUM] ,293,€126.79, Area 5 
14,1059,Homesavers Ballyshannon,"€26,173.88","€26,173.88","€26,413.87",-0.90%,1.60%,M [MEDIUM] ,273,€95.88, Area 4 
14,1063,Homesavers Briarhill Galway,"€18,811.23","€18,811.23","€16,694.10",12.70%,1.15%,M [MEDIUM] ,236,€79.71, Area 7 
14,1065,Homesavers Bunclody,"€17,737.75","€17,737.75","€17,609.96",0.70%,1.09%,M [MEDIUM] ,232,€76.46, Area 5 
14,1013,Homesavers Carlow Penny Lane,"€32,614.68","€32,614.68","€31,769.85",2.70%,2.00%,M+ [MEDIUM +] ,401,€81.33, Area 5 
14,1009,Homesavers Carlow Tullow Road U3,"€19,112.71","€19,112.71","€15,100.70",26.60%,1.17%,S [SMALL] ,163,€117.26, Area 5 
14,1066,Homesavers Carrick-on-shannon,"€38,624.20","€38,624.20","€37,059.13",4.20%,2.37%,M+ [MEDIUM +] ,373,€103.55, Area 4 
14,1061,Homesavers Charlestown MAYO,"€9,009.71","€9,009.71","€8,089.96",11.40%,0.55%,XS [EXTRA SMALL] ,97,€92.88, Area 4 
14,1023,Homesavers Clane,"€11,318.74","€11,318.74","€9,977.90",13.40%,0.69%,XS [EXTRA SMALL] ,122,€92.78, Area 5 
14,1068,Homesavers Claremorris,"€18,857.80","€18,857.80","€55,867.06",-66.20%,1.16%,M [MEDIUM] ,255,€73.95, Area 7 
14,1017,Homesavers Crumlin,"€24,194.49","€24,194.49","€23,098.96",4.70%,1.48%,S [SMALL] ,157,€154.11, Area 3 
14,1040,Homesavers Diskin Centre Athlone,"€20,657.91","€20,657.91","€21,675.86",-4.70%,1.27%,M [MEDIUM] ,322,€64.16, Area 7 
14,1027,Homesavers Dundalk,"€77,400.69","€77,400.69","€65,595.91",18.00%,4.75%,M [MEDIUM] ,322,€240.37, Area 3 
14,1044,Homesavers WestGate Dungarvan,"€13,978.82","€13,978.82","€13,630.62",2.60%,0.86%,M [MEDIUM] ,216,€64.72, Area 8 
14,1048,Homesavers CLONMULLEN Edenderry,"€36,929.49","€36,929.49","€31,795.89",16.10%,2.26%,M [MEDIUM] ,275,€134.29, Area 7 
14,1031,Homesavers BALLYMALEY Ennis,"€80,281.65","€80,281.65","€77,542.08",3.50%,4.92%,L [LARGE] ,536,€149.78, Area 1 
14,1042,Homesavers Rafter Street Enniscorthy,"€19,072.59","€19,072.59","€18,620.57",2.40%,1.17%,S [SMALL] ,130,€146.71, Area 2 
14,1025,Homesavers Kings meadow waterford,"€30,476.29","€30,476.29","€32,445.39",-6.10%,1.87%,M+ [MEDIUM +] ,359,€84.89, Area 2 
14,1067,Homesavers Letterkenny Pearse Road,"€26,746.98","€26,746.98","€30,902.81",-13.40%,1.64%,M+ [MEDIUM +] ,418,€63.99, Area 4 
14,1001,Homesavers Limerick,"€82,840.87","€82,840.87","€78,888.97",5.00%,5.08%,M+ [MEDIUM +] ,337,€245.82, Area 6 
14,1010,Homesavers Longford U4,"€10,294.39","€10,294.39","€8,142.61",26.40%,0.63%,XS [EXTRA SMALL] ,125,€82.36, Area 7 
14,1032,Homesavers Midleton,"€25,597.59","€25,597.59","€21,642.67",18.30%,1.57%,M [MEDIUM] ,211,€121.32, Area 8 
14,1054,Homesavers Milford Retail Park,"€37,721.45","€37,721.45","€26,073.89",44.70%,2.31%,M [MEDIUM] ,312,€120.90, Area 4 
14,1033,Homesavers Monaghan,"€72,203.04","€72,203.04","€61,551.37",17.30%,4.43%,L [LARGE] ,436,€165.60, Area 3 
14,1062,Homesavers Mountmellick LAOIS,"€7,071.90","€7,071.90","€5,796.69",22.00%,0.43%,XS [EXTRA SMALL] ,67,€105.55, Area 6 
14,1002,Homesavers Mullingar,"€68,347.61","€68,347.61","€45,165.43",51.30%,4.19%,M [MEDIUM] ,245,€278.97, Area 1 
14,1024,Homesavers Martyr Road Nenagh (a),"€36,672.11","€36,672.11","€29,210.45",25.50%,2.25%,M+ [MEDIUM +] ,374,€98.05, Area 6 
14,1058,HOMESAVERS MARTYR ROAD NENAGH (B),"€28,959.72","€28,959.72","€22,950.38",26.20%,1.78%,M+ [MEDIUM +] ,302,€95.89, Area 6 
14,1053,Homesavers New Road Portlaoise,"€28,438.91","€28,438.91","€29,614.90",-4.00%,1.74%,M [MEDIUM] ,219,€129.86, Area 6 
14,1028,Homesavers Newcastle West,"€67,558.64","€67,558.64","€61,310.99",10.20%,4.14%,M+ [MEDIUM +] ,414,€163.19, Area 6 
14,1026,Homesavers Portlaoise,"€13,462.29","€13,462.29","€10,210.48",31.80%,0.83%,M [MEDIUM] ,255,€52.79, Area 6 
14,1052,Homesavers Lismard Portlaoise (B),"€5,679.19","€5,679.19","€6,427.79",-11.60%,0.35%,S [SMALL] ,125,€45.43, Area 6 
14,1060,Homesavers Riverside Galway,"€19,224.27","€19,224.27","€18,259.24",5.30%,1.18%,M+ [MEDIUM +] ,344,€55.88, Area 7 
14,1016,Homesavers Roscommon,"€83,805.07","€83,805.07","€68,725.25",21.90%,5.14%,XL [EXTRA LARGE] ,628,€133.45, Area 1 
14,1055,Homesavers Stranorlar business park,"€15,619.50","€15,619.50","€14,524.79",7.50%,0.96%,M [MEDIUM] ,290,€53.86, Area 4 
14,1056,Homesavers Swinford,"€6,136.88","€6,136.88","€5,435.82",12.90%,0.38%,XS [EXTRA SMALL] ,95,€64.60, Area 4 
14,1015,Homesavers Broomhill Tallaght,"€55,736.99","€55,736.99","€58,392.37",-4.50%,3.42%,M+ [MEDIUM +] ,350,€159.25, Area 5 
14,1049,Homesavers The Glebe Donegal,"€26,877.97","€26,877.97","€22,166.14",21.30%,1.65%,M [MEDIUM] ,293,€91.73, Area 4 
14,1029,Homesavers Tralee,"€34,434.96","€34,434.96","€38,875.38",-11.40%,2.11%,M [MEDIUM] ,310,€111.08, Area 6 
14,1007,Homesavers Tullamore,"€81,618.11","€81,618.11","€67,881.59",20.20%,5.00%,L [LARGE] ,553,€147.59, Area 1 
14,1057,"Homesavers Carlow Tullow Road U1,2","€14,095.33","€14,095.33","€14,336.17",-1.70%,0.86%,M [MEDIUM] ,257,€54.85, Area 5 
14,1006,Homesavers Waterford,"€20,767.03","€20,767.03","€20,634.16",0.60%,1.27%,M [MEDIUM] ,183,€113.48, Area 2 
14,1012,Homesavers Wexford,"€43,789.10","€43,789.10","€41,069.93",6.60%,2.68%,M [MEDIUM] ,296,€147.94, Area 2 
14,1014,Homesavers Wicklow,"€31,161.94","€31,161.94","€27,531.27",13.20%,1.91%,S [SMALL] ,178,€175.07, Area 5 
14,All,Total Sales,"€1,630,883.69","€1,630,883.69","€1,513,866.94",0.00%,0.00%,0,0, €-   , €-   
15,1020,Centz Patrick Street,"€16,679.32","€16,679.32","€12,286.12",35.80%,1.01%,XS [EXTRA SMALL] ,75,€222.39, Area 3 
15,1019,Centz Cork Street,"€11,470.70","€11,470.70","€8,526.17",34.50%,0.69%,XS [EXTRA SMALL] ,49,€234.10, Area 3 
15,1021,Centz Kinvara,"€13,761.11","€13,761.11","€9,811.62",40.30%,0.83%,XS [EXTRA SMALL] ,68,€202.37, Area 3 
15,1030,Homesavers Arklow,"€35,450.84","€35,450.84","€34,374.30",3.10%,2.15%,M [MEDIUM] ,278,€127.52, Area 5 
15,1043,Homesavers Westpoint Athlone (A),"€25,375.19","€25,375.19","€25,722.18",-1.30%,1.54%,M [MEDIUM] ,288,€88.11, Area 7 
15,1046,Homesavers Monks Land Athlone (B),"€9,138.86","€9,138.86","€9,302.25",-1.80%,0.55%,M [MEDIUM] ,159,€57.48, Area 7 
15,1008,Homesavers Athy,"€14,128.06","€14,128.06","€10,159.53",39.10%,0.86%,S [SMALL] ,184,€76.78, Area 5 
15,1047,Homesavers Axis Centre Longford,"€32,850.54","€32,850.54","€29,153.74",12.70%,1.99%,M [MEDIUM] ,249,€131.93, Area 7 
15,1011,Homesavers Ballyfermot,"€30,764.95","€30,764.95","€24,333.11",26.40%,1.86%,M [MEDIUM] ,293,€105.00, Area 5 
15,1059,Homesavers Ballyshannon,"€24,059.38","€24,059.38","€26,464.86",-9.10%,1.46%,M [MEDIUM] ,273,€88.13, Area 4 
15,1063,Homesavers Briarhill Galway,"€18,967.66","€18,967.66","€12,873.14",47.30%,1.15%,M [MEDIUM] ,236,€80.37, Area 7 
15,1065,Homesavers Bunclody,"€16,605.76","€16,605.76","€18,631.22",-10.90%,1.01%,M [MEDIUM] ,232,€71.58, Area 5 
15,1013,Homesavers Carlow Penny Lane,"€31,358.67","€31,358.67","€31,131.56",0.70%,1.90%,M+ [MEDIUM +] ,401,€78.20, Area 5 
15,1009,Homesavers Carlow Tullow Road U3,"€17,743.67","€17,743.67","€13,222.14",34.20%,1.07%,S [SMALL] ,163,€108.86, Area 5 
15,1066,Homesavers Carrick-on-shannon,"€37,768.82","€37,768.82","€32,029.26",17.90%,2.29%,M+ [MEDIUM +] ,373,€101.26, Area 4 
15,1061,Homesavers Charlestown MAYO,"€7,312.96","€7,312.96","€7,662.80",-4.60%,0.44%,XS [EXTRA SMALL] ,97,€75.39, Area 4 
15,1023,Homesavers Clane,"€11,159.75","€11,159.75","€9,772.28",14.20%,0.68%,XS [EXTRA SMALL] ,122,€91.47, Area 5 
15,1068,Homesavers Claremorris,"€17,088.35","€17,088.35","€42,915.54",-60.20%,1.03%,M [MEDIUM] ,255,€67.01, Area 7 
15,1017,Homesavers Crumlin,"€21,758.44","€21,758.44","€20,318.01",7.10%,1.32%,S [SMALL] ,157,€138.59, Area 3 
15,1040,Homesavers Diskin Centre Athlone,"€21,490.99","€21,490.99","€19,853.93",8.20%,1.30%,M [MEDIUM] ,322,€66.74, Area 7 
15,1027,Homesavers Dundalk,"€79,798.76","€79,798.76","€55,474.18",43.80%,4.83%,M [MEDIUM] ,322,€247.82, Area 3 
15,1044,Homesavers WestGate Dungarvan,"€13,007.89","€13,007.89","€13,901.49",-6.40%,0.79%,M [MEDIUM] ,216,€60.22, Area 8 
15,1048,Homesavers CLONMULLEN Edenderry,"€35,903.66","€35,903.66","€30,442.74",17.90%,2.17%,M [MEDIUM] ,275,€130.56, Area 7 
15,1031,Homesavers BALLYMALEY Ennis,"€88,412.19","€88,412.19","€69,921.04",26.40%,5.35%,L [LARGE] ,536,€164.95, Area 1 
15,1042,Homesavers Rafter Street Enniscorthy,"€16,837.11","€16,837.11","€17,215.22",-2.20%,1.02%,S [SMALL] ,130,€129.52, Area 2 
15,1025,Homesavers Kings meadow waterford,"€34,097.02","€34,097.02","€25,429.06",34.10%,2.06%,M+ [MEDIUM +] ,359,€94.98, Area 2 
15,1067,Homesavers Letterkenny Pearse Road,"€27,162.18","€27,162.18","€25,622.82",6.00%,1.64%,M+ [MEDIUM +] ,418,€64.98, Area 4 
15,1001,Homesavers Limerick,"€94,250.84","€94,250.84","€67,844.60",38.90%,5.71%,M+ [MEDIUM +] ,337,€279.68, Area 6 
15,1010,Homesavers Longford U4,"€8,884.94","€8,884.94","€9,368.46",-5.20%,0.54%,XS [EXTRA SMALL] ,125,€71.08, Area 7 
15,1032,Homesavers Midleton,"€21,603.09","€21,603.09","€20,605.27",4.80%,1.31%,M [MEDIUM] ,211,€102.38, Area 8 
15,1054,Homesavers Milford Retail Park,"€37,385.79","€37,385.79","€26,469.33",41.20%,2.26%,M [MEDIUM] ,312,€119.83, Area 4 
15,1033,Homesavers Monaghan,"€74,646.22","€74,646.22","€59,424.50",25.60%,4.52%,L [LARGE] ,436,€171.21, Area 3 
15,1062,Homesavers Mountmellick LAOIS,"€6,837.25","€6,837.25","€5,611.35",21.80%,0.41%,XS [EXTRA SMALL] ,67,€102.05, Area 6 
